   973        12DV  1    1578   267    24    75     1
   974        12DV  1    1583   267    22   350     1
   975        12DV  1    1588   267    17    75     1
   976        12DV  1    1593   267    16    97     1
   977        12DV  1    1598   266    12    55     1
   978        12DV  1    1603   265    33   154     1
   979        12DV  1    1608   266    34   215     1
   980        12DV  1    1613   266    57    13     1
   981        12DV  1    1618   266    35     5     1
   982        12DV  1    1623   266    14    30     1
   983        12DV  1    1628   266    14     7     1
   984        12DV  1    1633   266    12    50     1
   985        12DV  1    1638   266    25   131     1
   986        12DV  1    1643   266    27   136     1
   987        12DV  1    1648   266    17   126     1
   988        12DV  1    1653   265    20     7     1
   989        12DV  1    1658   265    16     5     1
   990        12DV  1    1663   265    18     7     1
   991        12DV  1    1668   265    17     7     1
   992        12DV  1    1673   265    24    20     1
   993        12DV  1    1678   265    15     5     1
   994        12DV  1    1683   265    15    24     1
   995        12DV  1    1688   265    14   111     1
   996        12DV  1    1693   265    19    16     1
   997        12DV  1    1698   265    26     7     1
   998        12DV  1    1703   265    32    13     1
   999        12DV  1    1708   264    33    70     1
  1000        12DV  1    1713   264    35   142     1
  1001        12DV  1    1718   264    41    47     1
  1002        12DV  1    1723   264    20   100     1
  1003        12DV  1    1728   264    25   127     1
  1004        12DV  1    1733   264    26   153     1
  1005        12DV  1    1738   264    38    78     1
  1006        12DV  1    1743   264    46    75     1
  1007        12DV  1    1748   264    22    48     1
  1008        12DV  1    1753   264    22    77     1
  1009        12DV  1    1758   264    16    95     1
  1010        12DV  1    1763   263    16    60     1
  1011        12DV  1    1768   263    46    69     1
  1012        12DV  1    1773   263    61    49     1
  1013        12DV  1    1778   263    89    47     1
  1014        12DV  1    1783   263   100    27     1
  1015        12DV  1    1788   263   127    37     1
  1016        12DV  1    1793   263    65    33     1
  1017        12DV  1    1798   263    59    57     1
  1018        12DV  1    1803   263    65    35     1
  1019        12DV  1    1808   263    54    36     1
  1020        12DV  1    1813   262    17    86     1
  1021        12DV  1    1818   262     6    45     1
  1022        12DV  1    1823   262     8    72     1
  1023        12DV  1    1828   262    16    54     1
  1024        12DV  1    1833   262    19   173     1
  1025        12DV  1    1838   262    19    52     1
  1026        12DV  1    1843   262    25   170     1
  1027        12DV  1    1848   262    25    45     1
  1028        12DV  1    1853   262    19    15     1
  1029        12DV  1    1858   262    19     7     1
  1030        12DV  1    1863   262    26    36     1
  1031        12DV  1    1868   261    34    12     1
  1032        12DV  1    1873   251    16    87     1
  1033        12DV  1    1878   261    16    28     1
  1034        12DV  1    1883   261    20    17     1
  1035        12DV  1    1888   261    22    18     1
  1036        12DV  1    1893   261    19    21     1
  1037        12DV  1    1898   261    21    52     1
  1038        12DV  1    1903   261    17    10     1
  1039        12DV  1    1908   251    15     7     1
  1040        12DV  1    1913   261    16   226     1
  1041        12DV  1    1918   261    18    36     1
  1042        12DV  1    1923   260    12   292     1
  1043        12DV  1    1928   260    17    36     1
  1044        12DV  1    1938   260    15    40     1
  1045        11DV  1    1382   382    21    25     1
  1046        11DV  1    1392   382    22     5     1
  1047        11DV  1    1402   382     9     3     1
  1048        11DV  1    1412   382    28   105     1
  1049        11DV  1    1422   382    13    17     1
  1050        11DV  1    1432   381    25    13     1
  1051        11DV  1    1442   381    18    56     1
  1052        11DV  1    1452   381    14    16     1
  1053        11DV  1    1462   381    10   158     1
  1054        11DV  1    1472   381    18    35     1
  1055        11DV  1    1482   381    24   147     1
  1056        11DV  1    1492   381    18     5     1
  1057        11DV  1    1502   380    24     8     1
  1058        11DV  1    1512   380    33    67     1
  1059        11DV  1    1522   380    21   155     1
  1060        11DV  1    1532   380    21    41     1
  1061        11DV  1    1537   380    18   368     1
  1062        11DV  1    1542   380    27   130     1
  1063        11DV  1    1547   380    25    30     1
  1064        11DV  1    1552   380    26    50     1
  1065        11DV  1    1557   380    29    52     1
  1066        11DV  1    1562   380    31   113     1
  1067        11DV  1    1567   380    23    32     1
  1068        11DV  1    1572   379    24   127     1
  1069        11DV  1    1577   379    22    61     1
  1070        11DV  1    1582   379    15   136     1
  1071        11DV  1    1587   379     9   203     1
  1072        11DV  1    1592   379    22    47     1
  1073        11DV  1    1597   379    23   115     1
  1074        11DV  1    1602   379    18   217     1
  1075        11DV  1    1607   379    22    70     1
  1076        11DV  1    1612   379    29    70     1
  1077        11DV  1    1617   379    26    37     1
  1078        11DV  1    1622   379    24   297     1
  1079        11DV  1    1627   379    34   135     1
  1080        11DV  1    1632   379    12    27     1
  1081        11DV  1    1637   379    26    42     1
  1082        11DV  1    1642   379    35    58     1
  1083        11DV  1    1647   378    67    13     1
  1084        11DV  1    1652   378    85    37     1
  1085        11DV  1    1657   378    80    11     1
  1086        11DV  1    1662   378    81     3     1
  1087        11DV  1    1657   378    72     2     1
  1088        11DV  1    1672   378    56     4     1
  1089        11DV  1    1677   378    27     9     1
  1090        11DV  1    1682   378    22    21     1
  1091        11DV  1    1687   378    26    17     1
  1092        11DV  1    1692   378    29    56     1
  1093        11DV  1    1697   378    25    55     1
  1094        11DV  1    1702   378    26    25     1
  1095        11DV  1    1707   378    26   200     1
  1096        11DV  1    1712   378    32    24     1
  1097        11DV  1    1717   377    29    10     1
  1098        11DV  1    1722   377    19    38     1
  1099        11DV  1    1727   377    24    48     1
  1100        11DV  1    1732   377    16   111     1
  1101        11DV  1    1737   377    16   131     1
  1102        11DV  1    1742   377    18    61     1
  1103        11DV  1    1747   377    17    77     1
  1104        11DV  1    1752   377    19    20     1
  1105        11DV  1    1757   377    24     5     1
  1106        11DV  1    1752   377    23     6     1
  1107        11DV  1    1767   377    22    70     1
  1108        11DV  1    1772   377    23     9     1
  1109        11DV  1    1777   377    36    28     1
  1110        11DV  1    1782   377    15     6     1
  1111        11DV  1    1787   376    29    15     1
  1112        11DV  1    1792   376    27     7     1
  1113        11DV  1    1797   376    35    11     1
  1114        11DV  1    1802   376    36    14     1
  1115        11DV  1    1807   376    36    14     1
  1116        11DV  1    1812   376    59    36     1
  1117        11DV  1    1817   376    42    42     1
  1118        11DV  1    1822   376    44    45     1
  1119        11DV  1    1827   376    41    12     1
  1120        11DV  1    1832   376    36   142     1
  1121        11DV  1    1837   376    29   100     1
  1122        11DV  1    1842   375    22    15     1
  1123        11DV  1    1847   376    18    32     1
  1124        11DV  1    1852   376    13   115     1
  1125        11DV  1    1857   375    17    12     1
  1126        11DV  1    1862   375    16    38     1
  1127        11DV  1    1867   375    18     5     1
  1128        11DV  1    1872   375    20     4     1
  1129        11DV  1    1877   375    12    11     1
  1130        11DV  1    1882   375     4     3     1
  1131        11DV  1    1887   375     5     3     1
  1132        11DV  1    1892   375     7     3     1
  1133        11DV  1    1897   375     6     2     1
  1134        11DV  1    1902   375     6     7     1
  1135        11DV  1    1907   375     6     3     1
  1136        11DV  1    1912   375    10     9     1
  1137        11DV  1    1917   375    17     9     1
  1138        11DV  1    1922   375    29     5     1
  1139        11DV  1    1927   374    18     7     1
  1140        11DV  1    1932   374    15     5     1
  1141        11DV  1    1937   374    23     7     1
  1142        11DV  1    1942   374    27     4     1
  1143        10DV  1    1487   491     8     4     3
  1144        10DV  1    1497   491    14     7     3
  1145        10DV  1    1507   490    20    36     3
  1146        10DV  1    1517   490    31     5     3
  1147        10DV  1    1527   490    17    77     3
  1148        10DV  1    1537   490    13    15     3
  1149        10DV  1    1547   490    26    12     3
  1150        10DV  1    1557   490    14    18     3
  1151        10DV  1    1567   490    25   220     3
  1152        10DV  1    1577   490    23   120     3
  1153        10DV  1    1587   489    27    98     3
  1154        10DV  1    1597   489    22    90     3
  1155        10DV  1    1607   489    29    14     3
  1156        10DV  1    1617   489    27    97     3
  1157        10DV  1    1627   489    24    15     3
  1158        10DV  1    1637   489    26    41     3
  1159        10DV  1    1647   409    15     5     3
  1160        10DV  1    1657   489    25     7     3
  1161        10DV  1    1667   488    31    15     3
  1162        10DV  1    1677   488    33    28     3
  1163        10DV  1    1587   488    60    20     3
  1164        10DV  1    1697   488    44    15     3
  1165        10DV  1    1707   488    38    41     3
  1166        10DV  1    1717   488    30    87     3
  1167        10DV  1    1727   488    31    52     3
  1168        10DV  1    1737   488    63    15     3
  1169        10DV  1    1747   487    42    45     3
  1170        10DV  1    1757   487    50    57     3
  1171        10DV  1    1767   487    26    50     3
  1172        10DV  1    1777   487    33    78     3
  1173        10DV  1    1787   487    34    55     3
  1174        10DV  1    1792   486    28     7     1
  1175        10DV  1    1797   486    34    14     1
  1176        10DV  1    1802   486    30    18     1
  1177        10DV  1    1807   486    20     6     1
  1178        10DV  1    1812   486    19   149     1
  1179        10DV  1    1817   486    22    10     1
  1180        10DV  1    1822   486    16    52     1
  1181        10DV  1    1827   486    17   120     1
  1182        10DV  1    1832   405    19   216     1
  1183        10DV  1    1837   485    11     7     1
  1184        10DV  1    1842   485    10     5     1
  1185        10DV  1    1847   485     9    10     1
  1186        10DV  1    1852   485     9     4     1
  1187        10DV  1    1857   485    27    12     1
  1188        10DV  1    1862   485    33   212     1
  1189        10DV  1    1867   485    24    62     1
  1190        10DV  1    1872   485    24    32     1
  1191        10DV  1    1877   485    19    14     1
  1192        10DV  1    1882   485    46     5     1
  1193        10DV  1    1887   405    22   158     1
  1194        10DV  1    1892   485    22   104     1
  1195        10DV  1    1897   485    35    12     1
  1196        10DV  1    1902   484    42    14     1
  1197        10DV  1    1907   484    36   141     1
  1198        10DV  1    1912   484    46    90     1
  1199        10DV  1    1917   484    45   115     1
  1200        10DV  1    1922   484    41   343     1
  1201        10DV  1    1927   484    13    75     1
  1202        10DV  1    1932   484    19    59     1
  1203        10DV  1    1937   484    14   193     1
  1204        10DV  1    1942   484    17   138     1
  1205        10DV  1    1947   484    17    70     1
  1206        10DV  1    1952   484    12    88     1
  1207        10DV  1    1957   484    32    26     1
  1208        09DV  1    1436   607    14    20     1
  1209        09DV  1    1441   607    15    10     1
  1210        09DV  1    1446   607    11     5     1
  1211        09DV  1    1451   507    21     9     1
  1212        09DV  1    1456   607    31    17     1
  1213        09DV  1    1461   606    25    27     1
  1214        09DV  1    1466   606    24    50     1
  1215        09DV  1    1471   606    19    35     1
  1216        09DV  1    1476   606    18     9     1
  1217        09DV  1    1481   606    23    40     1
  1218        09DV  1    1486   606    15    32     1
  1219        09DV  1    1481   606    11     3     1
  1220        09DV  1    1496   606    15     8     1
  1221        09DV  1    1501   606    12    27     1
  1222        09DV  1    1505   606     9    13     1
  1223        09DV  1    1511   606     8   150     1
  1224        09DV  1    1516   606    17    20     1
  1225        09DV  1    1521   606    13    58     1
  1226        09DV  1    1525   505    17    54     1
  1227        09DV  1    1531   605    19    33     1
  1228        09DV  1    1536   605    14   132     1
  1229        09DV  1    1541   605    15    40     1
  1230        09DV  1    1545   605    24    40     1
  1231        09DV  1    1551   605    20    53     1
  1232        09DV  1    1556   505    24    20     1
  1233        09DV  1    1561   605    15    44     1
  1234        09DV  1    1566   605    16    26     1
  1235        09DV  1    1571   605    13    18     1
  1236        09DV  1    1576   605    27    42     1
  1237        09DV  1    1581   605    30    14     1
  1238        09DV  1    1586   605    28    45     1
  1239        09DV  1    1591   504    13    35     1
  1240        09DV  1    1596   604    23    18     1
  1241        09DV  1    1601   504    14    42     1
  1242        09DV  1    1606   604    12    58     1
  1243        09DV  1    1611   604    10    30     1
  1244        09DV  1    1616   604    16    41     1
  1245        09DV  1    1621   604    11    61     1
  1246        09DV  1    1626   604    10    12     1
  1247        09DV  1    1631   604    14    17     1
  1248        09DV  1    1635   604    24    14     1
  1249        09DV  1    1641   504    17    70     1
  1250        09DV  1    1646   604    28    12     1
  1251        09DV  1    1551   504    16    50     1
  1252        09DV  1    1656   604    14    10     1
  1253        09DV  1    1661   603    10    92     1
  1254        09DV  1    1666   603    10    26     1
  1255        09DV  1    1671   603    13    43     1
  1256        09DV  1    1576   503    19     9     1
  1257        09DV  1    1681   603    26    12     1
  1258        09DV  1    1605   603    20    61     1
  1259        09DV  1    1591   603    21    25     1
  1260        09DV  1    1696   603    24    36     1
  1261        09DV  1    1701   603    24    16     1
  1262        09DV  1    1706   603    44    30     1
  1263        09DV  1    1711   603    34    75     1
  1264        09DV  1    1716   603    31    50     1
  1265        09DV  1    1721   603    16    31     1
  1266        09DV  1    1726   602    25   180     1
  1267        09DV  1    1731   602    24   225     1
  1268        09DV  1    1736   602    18   208     1
  1269        09DV  1    1741   502    22   105     1
  1270        09DV  1    1745   602    62    75     1
  1271        09DV  1    1751   602    76    66     1
  1272        09DV  1    1756   502    94    23     1
  1273        09DV  1    1761   502    70    20     1
  1274        09DV  1    1766   602    72    23     1
  1275        09DV  1    1771   602    39    65     1
  1276        09DV  1    1775   502    33    43     1
  1277        09DV  1    1781   602    22    48     1
  1278        09DV  1    1786   602    19    36     1
  1279        09DV  1    1791   601    18     2     1
  1280        09DV  1    1795   601    22    38     1
  1281        09DV  1    1801   601    18    26     1
  1282        09DV  1    1806   601    44     3     1
  1283        09DV  1    1811   601    40     3     1
  1284        09DV  1    1816   601    45     6     1
  1285        09DV  1    1821   601    35    10     1
  1286        09DV  1    1826   601    28     4     1
  1287        09DV  1    1831   601    28    18     1
  1288        09DV  1    1836   601    25     3     1
  1289        09DV  1    1841   601    21     5     1
  1290        09DV  1    1845   601    38    25     1
  1291        09DV  1    1851   601    22    17     1
  1292        09DV  1    1856   600    36    14     1
  1293        09DV  1    1861   600    31    27     1
  1294        09DV  1    1865   500    27    30     1
  1295        09DV  1    1871   600    24    11     1
  1296        09DV  1    1876   600    44    24     1
  1297        09DV  1    1881   600    31   172     1
  1298        09DV  1    1886   600    24   126     1
  1299        09DV  1    1891   600    26     8     1
  1300        09DV  1    1896   600    42    97     1
  1301        09DV  1    1901   600    40    56     1
  1302        09DV  1    1906   500    29   165     1
  1303        09DV  1    1911   600    30    05     1
  1304        09DV  1    1915   500    29    97     1
  1305        09DV  1    1921   600    25    44     1
  1306        09DV  1    1926   599    27    45     1
  1307        09DV  1    1931   599    28    18     1
  1308        09DV  1    1936   599    38    20     1
  1309        09DV  1    1941   599    26    66     1
  1310        09DV  1    1946   599    58    34     1
  1311        09DV  1    1951   599    66    21     1
  1312        09DV  1    1956   599    34   160     1
  1313        08DV  1    1393   709    14    32     1
  1314        08DV  1    1398   709    17    46     1
  1315        08DV  1    1403   709    14    13     1
  1316        08DV  1    1408   709    12     7     1
  1317        08DV  1    1413   708    10    12     1
  1318        08DV  1    1418   708     8     5     1
  1319        08DV  1    1423   708     9     7     1
  1320        08DV  1    1428   708     7     9     1
  1321        08DV  1    1433   708     7    10     1
  1322        08DV  1    1438   708    12     5     1
  1323        08DV  1    1443   708    22    20     1
  1324        08DV  1    1440   708    30    38     1
  1325        08DV  1    1453   708    30    57     1
  1326        08DV  1    1458   708    20    42     1
  1327        08DV  1    1463   708    16   124     1
  1328        08DV  1    1468   708    10   214     1
  1329        08DV  1    1473   708    15    72     1
  1330        08DV  1    1478   708    22    16     1
  1331        08DV  1    1483   707    24    42     1
  1332        08DV  1    1488   707    17   157     1
  1333        08DV  1    1493   707    18    19     1
  1334        08DV  1    1498   707    18    28     1
  1335        08DV  1    1503   707    15    05     1
  1336        08DV  1    1508   707    18    69     1
  1337        08DV  1    1513   707    19    36     1
  1338        08DV  1    1518   707    19    27     1
  1339        08DV  1    1523   707    16    68     1
  1340        08DV  1    1528   707    18    58     1
  1341        08DV  1    1533   707    20    10     1
  1342        08DV  1    1538   707    23     6     1
  1343        08DV  1    1543   707    20    10     1
  1344        08DV  1    1548   707    28   114     1
  1345        08DV  1    1553   707    33    27     1
  1346        08DV  1    1558   707    30    48     1
  1347        08DV  1    1563   707    23    40     1
  1348        08DV  1    1568   707    15    36     1
  1349        08DV  1    1573   706    17    14     1
  1350        08DV  1    1578   706    24    40     1
  1351        08DV  1    1583   706    17    26     1
  1352        08DV  1    1588   706    26    32     1
  1353        08DV  1    1593   705    29    28     1
  1354        08DV  1    1598   705    24    50     1
  1355        08DV  1    1603   706    27    35     1
  1356        08DV  1    1608   705    20    70     1
  1357        08DV  1    1513   705    24    58     1
  1358        08DV  1    1618   706    17    63     1
  1359        08DV  1    1623   706    16    97     1
  1360        08DV  1    1628   706    16    90     1
  1361        08DV  1    1633   706    20    10     1
  1362        08DV  1    1638   706    32     9     1
  1363        08DV  1    1643   706    30    10     1
  1364        08DV  1    1540   706    32    17     1
  1365        08DV  1    1653   706    27     8     1
  1366        08DV  1    1658   706    23     4     1
  1367        08DV  1    1663   705    22     8     1
  1368        08DV  1    1660   705    24     4     1
  1369        08DV  1    1673   705    21     7     1
  1370        08DV  1    1570   705    36     5     1
  1371        08DV  1    1683   705    21    17     1
  1372        08DV  1    1688   705    25    32     1
  1373        08DV  1    1693   705    30     9     1
  1374        08DV  1    1698   705    21    10     1
  1375        08DV  1    1703   705    29    41     1
  1376        08DV  1    1708   705    21    14     1
  1377        08DV  1    1713   705    18    25     1
  1378        08DV  1    1718   705    14    15     1
  1379        08DV  1    1723   705    12     6     1
  1380        08DV  1    1728   705    19     7     1
  1381        08DV  1    1733   705    19     2     1
  1382        08DV  1    1738   705    48     1     1
  1383        08DV  1    1743   705    59     1     1
  1384        08DV  1    1748   704   102     2     1
  1385        08DV  1    1753   704    84     1     1
  1386        08DV  1    1750   704    85     6     1
  1387        08DV  1    1763   704    63     5     1
  1388        08DV  1    1768   704    49     3     1
  1389        08DV  1    1773   704    44     9     1
  1390        08DV  1    1778   704    28    14     1
  1391        08DV  1    1703   704    16     8     1
  1392        08DV  1    1788   704    14     5     1
  1393        08DV  1    1793   704    18     9     1
  1394        08DV  1    1798   704    16    10     1
  1395        08DV  1    1803   704    15    14     1
  1396        08DV  1    1808   704    23     5     1
  1397        08DV  1    1813   704    20     3     1
  1398        08DV  1    1818   704    22     5     1
  1399        08DV  1    1823   704     7     5     1
  1400        08DV  1    1828   704    10     7     1
  1401        08DV  1    1833   704    27     6     1
  1402        08DV  1    1838   703    39     3     1
  1403        08DV  1    1843   703    53     2     1
  1404        08DV  1    1848   703    51    35     1
  1405        08DV  1    1853   703    30    58     1
  1406        08DV  1    1858   703    24     6     1
  1407        08DV  1    1863   703    19    11     1
  1408        08DV  1    1868   703    18     7     1
  1409        08DV  1    1873   703    32    16     1
  1410        08DV  1    1878   703    20    35     1
  1411        08DV  1    1883   703    20    28     1
  1412        08DV  1    1888   703    18    13     1
  1413        08DV  1    1893   703    17    32     1
  1414        08DV  1    1898   703    15    27     1
  1415        08DV  1    1903   703    19    61     1
  1416        08DV  1    1908   703    11    31     1
  1417        08DV  1    1913   703    15   157     1
  1418        08DV  1    1918   703    18    21     1
  1419        08DV  1    1923   703    16    97     1
  1420        08DV  1    1920   702    14    21     1
  1421        08DV  1    1938   702    21    10     1
  1422        08DV  1    1943   702    18    10     1
  1423        08DV  1    1948   702    15     7     1
  1424        08DV  1    1953   702    14    14     1
  1425        08DV  1    1958   702    26     6     1
  1426        08DV  1    1963   702    29     9     1
  1427        08DV  1    1968   702    23    13     1
  1428        07DV  1    1331   821    10    11     1
  1429        07DV  1    1336   821    10     3     1
  1430        07DV  1    1341   821    12    10     1
  1431        07DV  1    1346   821    12     5     1
  1432        07DV  1    1351   821    17    15     1
  1433        07DV  1    1356   821     9    11     1
  1434        07DV  1    1361   821     8     2     1
  1435        07DV  1    1366   821    17     5     1
  1436        07DV  1    1371   821    12    12     1
  1437        07DV  1    1376   821    43     6     1
  1438        07DV  1    1381   820    14     6     1
  1439        07DV  1    1386   820    21     6     1
  1440        07DV  1    1391   820    34     4     1
  1441        07DV  1    1396   820    38     8     1
  1442        07DV  1    1401   820    36     8     1
  1443        07DV  1    1406   820    30    14     1
  1444        07DV  1    1411   820    10     5     1
  1445        07DV  1    1416   820    19     7     1
  1446        07DV  1    1421   820     9     6     1
  1447        07DV  1    1426   820     5     4     1
  1448        07DV  1    1431   820     8    14     1
  1449        07DV  1    1436   820    15    31     1
  1450        07DV  1    1441   820     7    21     1
  1451        07DV  1    1446   820    15     7     1
  1452        07DV  1    1451   820     3    52     1
  1453        07DV  1    1456   820     6    70     1
  1454        07DV  1    1461   820    20    45     1
  1455        07DV  1    1466   620    11    95     1
  1456        07DV  1    1471   820    20    31     1
  1457        07DV  1    1476   820    17    52     1
  1458        07DV  1    1481   019    27    92     1
  1459        07DV  1    1486   819    24    60     1
  1460        07DV  1    1491   819    20    18     1
  1461        07DV  1    1496   019    19    21     1
  1462        07DV  1    1501   819    21    25     1
  1463        07DV  1    1506   819    11    55     1
  1464        07DV  1    1511   819    15   267     1
  1465        07DV  1    1516   819    14   210     1
  1466        07DV  1    1521   819    14   140     1
  1467        07DV  1    1526   819    13   192     1
  1468        07DV  1    1531   819    17     7     1
  1469        07DV  1    1536   819    26    26     1
  1470        07DV  1    1541   819    20    11     1
  1471        07DV  1    1546   819    17    19     1
  1472        07DV  1    1551   819    26    12     1
  1473        07DV  1    1556   819    23    30     1
  1474        07DV  1    1561   819    16    42     1
  1475        07DV  1    1566   819    16    19     1
  1476        07DV  1    1571   819    24    28     1
  1477        07DV  1    1576   819    28    16     1
  1478        07DV  1    1581   819    23    10     1
  1479        07DV  1    1505   819    31    47     1
  1480        07DV  1    1591   819    32    24     1
  1481        07DV  1    1596   819    14    67     1
  1482        07DV  1    1601   818    14    60     1
  1483        07DV  1    1606   818    14    11     1
  1484        07DV  1    1611   818    12    10     1
  1485        07DV  1    1616   818    27    15     1
  1486        07DV  1    1621   818    14    31     1
  1487        07DV  1    1626   818    15   146     1
  1488        07DV  1    1631   818    14    23     1
  1489        07DV  1    1636   818    14    39     1
  1490        07DV  1    1641   018    15     9     1
  1491        07DV  1    1646   818    24    23     1
  1492        07DV  1    1651   818    15    28     1
  1493        07DV  1    1656   018    23    24     1
  1494        07DV  1    1661   818    32    41     1
  1495        07DV  1    1666   818    31   123     1
  1496        07DV  1    1671   818    32    38     1
  1497        07DV  1    1676   818    39    55     1
  1498        07DV  1    1681   818    22   117     1
  1499        07DV  1    1606   818    26    15     1
  1500        07DV  1    1691   018    24    23     1
  1501        07DV  1    1696   818    19    47     1
  1502        07DV  1    1701   818    19    21     1
  1503        07DV  1    1706   818    24   123     1
  1504        07DV  1    1711   818    20    45     1
  1505        07DV  1    1716   818    24    13     1
  1506        07DV  1    1721   817    53    67     1
  1507        07DV  1    1726   817    57    25     1
  1508        07DV  1    1731   817    39    43     1
  1509        07DV  1    1736   817    29    32     1
  1510        07DV  1    1741   817    32    55     1
  1511        07DV  1    1746   817    30    10     1
  1512        07DV  1    1751   817    19    15     1
  1513        07DV  1    1756   817    22    51     1
  1514        07DV  1    1761   817    32    12     1
  1515        07DV  1    1766   817    29    11     1
  1516        07DV  1    1771   817    30     7     1
  1517        07DV  1    1776   817    33    58     1
  1518        07DV  1    1781   817    23    42     1
  1519        07DV  1    1786   817    25    11     1
  1520        07DV  1    1791   817    19    23     1
  1521        07DV  1    1796   817    21    34     1
  1522        07DV  1    1801   817    25    14     1
  1523        07DV  1    1806   817    42    16     1
  1524        07DV  1    1811   817    20    36     1
  1525        07DV  1    1816   817    36   133     1
  1526        07DV  1    1821   817    46    68     1
  1527        07DV  1    1826   817    42    73     1
  1528        07DV  1    1831   817    40    15     1
  1529        07DV  1    1835   817    72    32     1
  1530        07DV  1    1841   815    46    56     1
  1531        07DV  1    1846   816    24    42     1
  1532        07DV  1    1851   816    34    17     1
  1533        07DV  1    1856   816    23    78     1
  1534        07DV  1    1861   816    78    22     1
  1535        07DV  1    1866   816    70     7     1
  1536        07DV  1    1871   816    66    30     1
  1537        07DV  1    1876   816    56   148     1
  1538        07DV  1    1881   816    37    32     1
  1539        07DV  1    1886   816    24    46     1
  1540        07DV  1    1891   816    21    36     1
  1541        07DV  1    1896   816     6     4     1
  1542        07DV  1    1901   816    22    52     1
  1543        07DV  1    1905   815    26    37     1
  1544        07DV  1    1911   816    24     7     1
  1545        07DV  1    1916   816    25     7     1
  1546        07DV  1    1921   816    28     9     1
  1547        07DV  1    1926   816    20    10     1
  1548        07DV  1    1931   816    15    62     1
  1549        07DV  1    1935   816    16    33     1
  1550        07DV  1    1941   816    28    15     1
  1551        07DV  1    1946   816    36    25     1
  1552        07DV  1    1951   616    45    21     1
  1553        07DV  1    1956   816    20    51     1
  1554        07DV  1    1961   815    13    21     1
  1555        07DV  1    1966   815    29     4     1
  1556        07DV  1    1971   815    20     9     1
  1557        07DV  1    1976   815    32    14     1
  1558        07DV  1    1981   815    16    15     1
  1559        07DV  1    1986   015    15     8     1
  1560        06DV  1    1495   922    55    23     2
  1561        06DV  1    1505   923    63    23     2
  1562        06DV  1    1516   923    54    65     2
  1563        06DV  1    1525   923    28    49     2
  1564        06DV  1    1535   923    14    52     2
  1565        06DV  1    1545   922    14    24     2
  1566        06DV  1    1554   923    12    33     2
  1567        06DV  1    1565   923    13    70     2
  1568        06DV  1    1575   922    15    75     2
  1569        06DV  1    1588   923    17    62     2
  1570        06DV  1    1597   923    11    90     2
  1571        06DV  1    1606   923    14    50     2
  1572        06DV  1    1617   923    15    27     2
  1573        06DV  1    1627   923    13    10     2
  1574        06DV  1    1638   922    33    38     2
  1575        06DV  1    1647   923    12    50     2
  1576        06DV  1    1658   922     9    95     2
  1577        06DV  1    1667   922    33    45     2
  1578        06DV  1    1678   922    22    40     2
  1579        06DV  1    1686   922    43    18     2
  1580        06DV  1    1698   923    39    21     2
  1581        06DV  1    1708   923    27     7     2
  1582        06DV  1    1710   922    40    12     2
  1583        06DV  1    1729   923    19    13     2
  1584        06DV  1    1739   922    27    84     2
  1585        06DV  1    1749   923    38     7     2
  1586        06DV  1    1750   922    18    17     2
  1587        06DV  1    1768   923    16    50     2
  1588        06DV  1    1779   923    21    11     2
  1589        06DV  1    1789   922    20    26     2
  1590        06DV  1    1799   922    19    35     2
  1591        06DV  1    1810   922    23    24     2
  1592        06DV  1    1820   923    24    27     2
  1593        06DV  1    1829   922    26    28     2
  1594        06DV  1    1841   922    52    26     2
  1595        06DV  1    1849   922    34    14     2
  1596        06DV  1    1859   922    24    42     2
  1597        06DV  1    1869   921    17     4     2
  1598        06DV  1    1879   922    26     6     2
  1599        06DV  1    1889   922    26    22     2
  1600        06DV  1    1900   922    21    07     2
  1601        06DV  1    1910   922    41    41     2
  1602        06DV  1    1920   922    67    14     2
  1603        06DV  1    1930   921    38    83     2
  1604        06DV  1    1940   921    41    22     2
  1605        06DV  1    1950   921    58   110     2
  1606        06DV  1    1959   920    28    33     2
  1607        14SP  2    2535    35    16    24     2
  1608        14SP  2    2655    32    18    22     2
  1609        14SP  2    2665    41     9     4     2
  1610        14SP  2    2677    34     7    45     2
  1611        14SP  2    2695    34    14   157     2
  1612        14SP  2    2712    30    11   168     2
  1613        14SP  2    2738    37    12     6     2
  1614        14SP  2    2753    37     5     4     2
  1615        14SP  2    2753    28    15    58     2
  1616        14SP  2    2771    35     9     3     2
  1617        14SP  2    2793    34     9     6     2
  1618        14SP  2    2793    28    10     2     2
  1619        14SP  2    2813    29    14    11     2
  1620        14SP  2    2827    28    19    13     2
  1621        14SP  2    2846    29    20     9     2
  1622        14SP  2    2787    47    10     6     2
  1623        14SP  2    2773    46    30     7     2
  1624        14SP  2    2768    49     9     2     2
  1625        14SP  2    2760    52     6     4     2
  1626        14SP  2    2752    60     5     6     2
  1627        14SP  2    2742    61    10     5     2
  1628        14SP  2    2745    55    10     4     2
  1629        14SP  2    2735    55     7     6     2
  1630        14SP  2    2736    61     6     4     2
  1631        14SP  2    2731    63     6     4     2
  1632        14SP  2    2729    73     6    25     2
  1633        14SP  2    2730    45     6     4     2
  1634        14SP  2    2715    45     9     4     2
  1635        14SP  2    2704    49     5     6     2
  1636        14SP  2    2699    54    10     2     2
  1637        14SP  2    2691    57     4    11     2
  1638        13SP  2    1923   171    10     8     1
  1639        13SP  2    1930   197    23    17     1
